Port Name,Full path name,Required Interface,Operations,Direction,Return Type
p_dtc_SelfTest,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::dtc.p_dtc_SelfTest,If_DIAG_Dtc,Diag_Dtc_SelfTest,provided,uint8_t
p_dtc_Step,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::dtc.p_dtc_Step,If_DIAG_Dtc,Diag_Dtc_Step,provided,void
p_dtc_GetState,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::dtc.p_dtc_GetState,If_DIAG_Dtc,Diag_Dtc_GetState,provided,Diag_Dtc_State_t*
p_freezeframe_Init,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_Init,If_DIAG_Freezeframe,Diag_Freezeframe_Init,provided,void
p_freezeframe_GetFrameDepth,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_GetFrameDepth,If_DIAG_Freezeframe,Diag_Freezeframe_GetFrameDepth,provided,uint16_t
p_freezeframe_SetFrameDepth,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_SetFrameDepth,If_DIAG_Freezeframe,Diag_Freezeframe_SetFrameDepth,provided,void
p_freezeframe_GetSnapshotMask,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_GetSnapshotMask,If_DIAG_Freezeframe,Diag_Freezeframe_GetSnapshotMask,provided,uint16_t
p_freezeframe_SetSnapshotMask,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_SetSnapshotMask,If_DIAG_Freezeframe,Diag_Freezeframe_SetSnapshotMask,provided,void
p_freezeframe_GetTrimOffset,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_GetTrimOffset,If_DIAG_Freezeframe,Diag_Freezeframe_GetTrimOffset,provided,uint16_t
p_freezeframe_SetTrimOffset,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_SetTrimOffset,If_DIAG_Freezeframe,Diag_Freezeframe_SetTrimOffset,provided,void
p_freezeframe_ReadRpmSnap,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_ReadRpmSnap,If_DIAG_Freezeframe,Diag_Freezeframe_ReadRpmSnap,provided,uint16_t
p_freezeframe_ReadSpeedSnap,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_ReadSpeedSnap,If_DIAG_Freezeframe,Diag_Freezeframe_ReadSpeedSnap,provided,uint16_t
p_freezeframe_ReadAux01,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_ReadAux01,If_DIAG_Freezeframe,Diag_Freezeframe_ReadAux01,provided,uint16_t
p_freezeframe_ReadAux02,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_ReadAux02,If_DIAG_Freezeframe,Diag_Freezeframe_ReadAux02,provided,uint16_t
p_freezeframe_ReadAux03,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_ReadAux03,If_DIAG_Freezeframe,Diag_Freezeframe_ReadAux03,provided,uint16_t
p_freezeframe_Compute,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_Compute,If_DIAG_Freezeframe,Diag_Freezeframe_Compute,provided,uint16_t
p_freezeframe_SelfTest,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_SelfTest,If_DIAG_Freezeframe,Diag_Freezeframe_SelfTest,provided,uint8_t
p_freezeframe_Step,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_Step,If_DIAG_Freezeframe,Diag_Freezeframe_Step,provided,void
p_freezeframe_GetState,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::freezeframe.p_freezeframe_GetState,If_DIAG_Freezeframe,Diag_Freezeframe_GetState,provided,Diag_Freezeframe_State_t*
p_uds_Init,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_Init,If_DIAG_Uds,Diag_Uds_Init,provided,void
p_uds_GetP2TimeoutMs,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_GetP2TimeoutMs,If_DIAG_Uds,Diag_Uds_GetP2TimeoutMs,provided,uint16_t
p_uds_SetP2TimeoutMs,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_SetP2TimeoutMs,If_DIAG_Uds,Diag_Uds_SetP2TimeoutMs,provided,void
p_uds_GetS3TimeoutMs,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_GetS3TimeoutMs,If_DIAG_Uds,Diag_Uds_GetS3TimeoutMs,provided,uint16_t
p_uds_SetS3TimeoutMs,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_SetS3TimeoutMs,If_DIAG_Uds,Diag_Uds_SetS3TimeoutMs,provided,void
p_uds_GetTrimOffset,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_GetTrimOffset,If_DIAG_Uds,Diag_Uds_GetTrimOffset,provided,uint16_t
p_uds_SetTrimOffset,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_SetTrimOffset,If_DIAG_Uds,Diag_Uds_SetTrimOffset,provided,void
p_uds_ReadRxPending,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_ReadRxPending,If_DIAG_Uds,Diag_Uds_ReadRxPending,provided,uint16_t
p_uds_ReadSessionType,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_ReadSessionType,If_DIAG_Uds,Diag_Uds_ReadSessionType,provided,uint16_t
p_uds_ReadAux01,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_ReadAux01,If_DIAG_Uds,Diag_Uds_ReadAux01,provided,uint16_t
p_uds_ReadAux02,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_ReadAux02,If_DIAG_Uds,Diag_Uds_ReadAux02,provided,uint16_t
p_uds_ReadAux03,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_ReadAux03,If_DIAG_Uds,Diag_Uds_ReadAux03,provided,uint16_t
p_uds_Compute,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_Compute,If_DIAG_Uds,Diag_Uds_Compute,provided,uint16_t
p_uds_SelfTest,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_SelfTest,If_DIAG_Uds,Diag_Uds_SelfTest,provided,uint8_t
p_uds_Step,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_Step,If_DIAG_Uds,Diag_Uds_Step,provided,void
p_uds_GetState,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::uds.p_uds_GetState,If_DIAG_Uds,Diag_Uds_GetState,provided,Diag_Uds_State_t*
p_monitor_Init,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_Init,If_DIAG_Monitor,Diag_Monitor_Init,provided,void
p_monitor_GetMisfireThresh,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_GetMisfireThresh,If_DIAG_Monitor,Diag_Monitor_GetMisfireThresh,provided,uint16_t
p_monitor_SetMisfireThresh,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_SetMisfireThresh,If_DIAG_Monitor,Diag_Monitor_SetMisfireThresh,provided,void
p_monitor_GetCatTempLimit,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_GetCatTempLimit,If_DIAG_Monitor,Diag_Monitor_GetCatTempLimit,provided,uint16_t
p_monitor_SetCatTempLimit,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_SetCatTempLimit,If_DIAG_Monitor,Diag_Monitor_SetCatTempLimit,provided,void
p_monitor_GetTrimOffset,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_GetTrimOffset,If_DIAG_Monitor,Diag_Monitor_GetTrimOffset,provided,uint16_t
p_monitor_SetTrimOffset,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_SetTrimOffset,If_DIAG_Monitor,Diag_Monitor_SetTrimOffset,provided,void
p_monitor_ReadO2Sensor,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_ReadO2Sensor,If_DIAG_Monitor,Diag_Monitor_ReadO2Sensor,provided,uint16_t
p_monitor_ReadMisfireCount,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_ReadMisfireCount,If_DIAG_Monitor,Diag_Monitor_ReadMisfireCount,provided,uint16_t
p_monitor_ReadAux01,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_ReadAux01,If_DIAG_Monitor,Diag_Monitor_ReadAux01,provided,uint16_t
p_monitor_ReadAux02,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_ReadAux02,If_DIAG_Monitor,Diag_Monitor_ReadAux02,provided,uint16_t
p_monitor_ReadAux03,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_ReadAux03,If_DIAG_Monitor,Diag_Monitor_ReadAux03,provided,uint16_t
p_monitor_Compute,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_Compute,If_DIAG_Monitor,Diag_Monitor_Compute,provided,uint16_t
p_monitor_SelfTest,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_SelfTest,If_DIAG_Monitor,Diag_Monitor_SelfTest,provided,uint8_t
p_monitor_Step,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_Step,If_DIAG_Monitor,Diag_Monitor_Step,provided,void
p_monitor_GetState,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::monitor.p_monitor_GetState,If_DIAG_Monitor,Diag_Monitor_GetState,provided,Diag_Monitor_State_t*
p_security_Init,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_Init,If_DIAG_Security,Diag_Security_Init,provided,void
p_security_GetSeedMask,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_GetSeedMask,If_DIAG_Security,Diag_Security_GetSeedMask,provided,uint16_t
p_security_SetSeedMask,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_SetSeedMask,If_DIAG_Security,Diag_Security_SetSeedMask,provided,void
p_security_GetDelayMs,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_GetDelayMs,If_DIAG_Security,Diag_Security_GetDelayMs,provided,uint16_t
p_security_SetDelayMs,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_SetDelayMs,If_DIAG_Security,Diag_Security_SetDelayMs,provided,void
p_security_GetTrimOffset,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_GetTrimOffset,If_DIAG_Security,Diag_Security_GetTrimOffset,provided,uint16_t
p_security_SetTrimOffset,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_SetTrimOffset,If_DIAG_Security,Diag_Security_SetTrimOffset,provided,void
p_security_ReadAttemptCount,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_ReadAttemptCount,If_DIAG_Security,Diag_Security_ReadAttemptCount,provided,uint16_t
p_security_ReadUnlocked,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_ReadUnlocked,If_DIAG_Security,Diag_Security_ReadUnlocked,provided,uint16_t
p_security_ReadAux01,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_ReadAux01,If_DIAG_Security,Diag_Security_ReadAux01,provided,uint16_t
p_security_ReadAux02,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_ReadAux02,If_DIAG_Security,Diag_Security_ReadAux02,provided,uint16_t
p_security_ReadAux03,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_ReadAux03,If_DIAG_Security,Diag_Security_ReadAux03,provided,uint16_t
p_security_Compute,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_Compute,If_DIAG_Security,Diag_Security_Compute,provided,uint16_t
p_security_SelfTest,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_SelfTest,If_DIAG_Security,Diag_Security_SelfTest,provided,uint8_t
p_security_Step,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_Step,If_DIAG_Security,Diag_Security_Step,provided,void
p_security_GetState,Components::P_SW_Components::Diagnostics::P10_SW_Arch_Public::security.p_security_GetState,If_DIAG_Security,Diag_Security_GetState,provided,Diag_Security_State_t*
p_canrouter_Init,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_Init,If_COM_Canrouter,Com_Canrouter_Init,provided,void
p_canrouter_GetBusLoadLimit,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_GetBusLoadLimit,If_COM_Canrouter,Com_Canrouter_GetBusLoadLimit,provided,uint16_t
p_canrouter_SetBusLoadLimit,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_SetBusLoadLimit,If_COM_Canrouter,Com_Canrouter_SetBusLoadLimit,provided,void
p_canrouter_GetRouteTableLen,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_GetRouteTableLen,If_COM_Canrouter,Com_Canrouter_GetRouteTableLen,provided,uint16_t
p_canrouter_SetRouteTableLen,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_SetRouteTableLen,If_COM_Canrouter,Com_Canrouter_SetRouteTableLen,provided,void
p_canrouter_GetTrimOffset,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_GetTrimOffset,If_COM_Canrouter,Com_Canrouter_GetTrimOffset,provided,uint16_t
p_canrouter_SetTrimOffset,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_SetTrimOffset,If_COM_Canrouter,Com_Canrouter_SetTrimOffset,provided,void
p_canrouter_ReadRxId,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_ReadRxId,If_COM_Canrouter,Com_Canrouter_ReadRxId,provided,uint16_t
p_canrouter_ReadRxDlc,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_ReadRxDlc,If_COM_Canrouter,Com_Canrouter_ReadRxDlc,provided,uint16_t
p_canrouter_ReadBusOff,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_ReadBusOff,If_COM_Canrouter,Com_Canrouter_ReadBusOff,provided,uint16_t
p_canrouter_ReadAux01,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_ReadAux01,If_COM_Canrouter,Com_Canrouter_ReadAux01,provided,uint16_t
p_canrouter_ReadAux02,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_ReadAux02,If_COM_Canrouter,Com_Canrouter_ReadAux02,provided,uint16_t
p_canrouter_ReadAux03,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_ReadAux03,If_COM_Canrouter,Com_Canrouter_ReadAux03,provided,uint16_t
p_canrouter_Compute,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_Compute,If_COM_Canrouter,Com_Canrouter_Compute,provided,uint16_t
p_canrouter_SelfTest,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_SelfTest,If_COM_Canrouter,Com_Canrouter_SelfTest,provided,uint8_t
p_canrouter_Step,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_Step,If_COM_Canrouter,Com_Canrouter_Step,provided,void
p_canrouter_GetState,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::canrouter.p_canrouter_GetState,If_COM_Canrouter,Com_Canrouter_GetState,provided,Com_Canrouter_State_t*
p_linmaster_Init,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_Init,If_COM_Linmaster,Com_Linmaster_Init,provided,void
p_linmaster_GetScheduleMs,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_GetScheduleMs,If_COM_Linmaster,Com_Linmaster_GetScheduleMs,provided,uint16_t
p_linmaster_SetScheduleMs,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_SetScheduleMs,If_COM_Linmaster,Com_Linmaster_SetScheduleMs,provided,void
p_linmaster_GetBreakBits,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_GetBreakBits,If_COM_Linmaster,Com_Linmaster_GetBreakBits,provided,uint16_t
p_linmaster_SetBreakBits,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_SetBreakBits,If_COM_Linmaster,Com_Linmaster_SetBreakBits,provided,void
p_linmaster_GetTrimOffset,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_GetTrimOffset,If_COM_Linmaster,Com_Linmaster_GetTrimOffset,provided,uint16_t
p_linmaster_SetTrimOffset,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_SetTrimOffset,If_COM_Linmaster,Com_Linmaster_SetTrimOffset,provided,void
p_linmaster_ReadLinPid,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_ReadLinPid,If_COM_Linmaster,Com_Linmaster_ReadLinPid,provided,uint16_t
p_linmaster_ReadLinErr,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_ReadLinErr,If_COM_Linmaster,Com_Linmaster_ReadLinErr,provided,uint16_t
p_linmaster_ReadAux01,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_ReadAux01,If_COM_Linmaster,Com_Linmaster_ReadAux01,provided,uint16_t
p_linmaster_ReadAux02,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_ReadAux02,If_COM_Linmaster,Com_Linmaster_ReadAux02,provided,uint16_t
p_linmaster_ReadAux03,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_ReadAux03,If_COM_Linmaster,Com_Linmaster_ReadAux03,provided,uint16_t
p_linmaster_Compute,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_Compute,If_COM_Linmaster,Com_Linmaster_Compute,provided,uint16_t
p_linmaster_SelfTest,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_SelfTest,If_COM_Linmaster,Com_Linmaster_SelfTest,provided,uint8_t
p_linmaster_Step,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_Step,If_COM_Linmaster,Com_Linmaster_Step,provided,void
p_linmaster_GetState,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::linmaster.p_linmaster_GetState,If_COM_Linmaster,Com_Linmaster_GetState,provided,Com_Linmaster_State_t*
p_signaldb_Init,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_Init,If_COM_Signaldb,Com_Signaldb_Init,provided,void
p_signaldb_GetTimeoutMs,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_GetTimeoutMs,If_COM_Signaldb,Com_Signaldb_GetTimeoutMs,provided,uint16_t
p_signaldb_SetTimeoutMs,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_SetTimeoutMs,If_COM_Signaldb,Com_Signaldb_SetTimeoutMs,provided,void
p_signaldb_GetDefaultValue,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_GetDefaultValue,If_COM_Signaldb,Com_Signaldb_GetDefaultValue,provided,uint16_t
p_signaldb_SetDefaultValue,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_SetDefaultValue,If_COM_Signaldb,Com_Signaldb_SetDefaultValue,provided,void
p_signaldb_GetTrimOffset,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_GetTrimOffset,If_COM_Signaldb,Com_Signaldb_GetTrimOffset,provided,uint16_t
p_signaldb_SetTrimOffset,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_SetTrimOffset,If_COM_Signaldb,Com_Signaldb_SetTrimOffset,provided,void
p_signaldb_ReadRawA,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_ReadRawA,If_COM_Signaldb,Com_Signaldb_ReadRawA,provided,uint16_t
p_signaldb_ReadRawB,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_ReadRawB,If_COM_Signaldb,Com_Signaldb_ReadRawB,provided,uint16_t
p_signaldb_ReadRawC,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_ReadRawC,If_COM_Signaldb,Com_Signaldb_ReadRawC,provided,uint16_t
p_signaldb_ReadAux01,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_ReadAux01,If_COM_Signaldb,Com_Signaldb_ReadAux01,provided,uint16_t
p_signaldb_ReadAux02,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_ReadAux02,If_COM_Signaldb,Com_Signaldb_ReadAux02,provided,uint16_t
p_signaldb_ReadAux03,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_ReadAux03,If_COM_Signaldb,Com_Signaldb_ReadAux03,provided,uint16_t
p_signaldb_Compute,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_Compute,If_COM_Signaldb,Com_Signaldb_Compute,provided,uint16_t
p_signaldb_SelfTest,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_SelfTest,If_COM_Signaldb,Com_Signaldb_SelfTest,provided,uint8_t
p_signaldb_Step,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_Step,If_COM_Signaldb,Com_Signaldb_Step,provided,void
p_signaldb_GetState,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::signaldb.p_signaldb_GetState,If_COM_Signaldb,Com_Signaldb_GetState,provided,Com_Signaldb_State_t*
p_netmon_Init,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_Init,If_COM_Netmon,Com_Netmon_Init,provided,void
p_netmon_GetWakeTimeoutMs,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_GetWakeTimeoutMs,If_COM_Netmon,Com_Netmon_GetWakeTimeoutMs,provided,uint16_t
p_netmon_SetWakeTimeoutMs,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_SetWakeTimeoutMs,If_COM_Netmon,Com_Netmon_SetWakeTimeoutMs,provided,void
p_netmon_GetSleepDelayMs,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_GetSleepDelayMs,If_COM_Netmon,Com_Netmon_GetSleepDelayMs,provided,uint16_t
p_netmon_SetSleepDelayMs,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_SetSleepDelayMs,If_COM_Netmon,Com_Netmon_SetSleepDelayMs,provided,void
p_netmon_GetTrimOffset,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_GetTrimOffset,If_COM_Netmon,Com_Netmon_GetTrimOffset,provided,uint16_t
p_netmon_SetTrimOffset,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_SetTrimOffset,If_COM_Netmon,Com_Netmon_SetTrimOffset,provided,void
p_netmon_ReadBusActivity,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_ReadBusActivity,If_COM_Netmon,Com_Netmon_ReadBusActivity,provided,uint16_t
p_netmon_ReadWakeLine,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_ReadWakeLine,If_COM_Netmon,Com_Netmon_ReadWakeLine,provided,uint16_t
p_netmon_ReadAux01,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_ReadAux01,If_COM_Netmon,Com_Netmon_ReadAux01,provided,uint16_t
p_netmon_ReadAux02,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_ReadAux02,If_COM_Netmon,Com_Netmon_ReadAux02,provided,uint16_t
p_netmon_ReadAux03,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_ReadAux03,If_COM_Netmon,Com_Netmon_ReadAux03,provided,uint16_t
p_netmon_Compute,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_Compute,If_COM_Netmon,Com_Netmon_Compute,provided,uint16_t
p_netmon_SelfTest,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_SelfTest,If_COM_Netmon,Com_Netmon_SelfTest,provided,uint8_t
p_netmon_Step,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_Step,If_COM_Netmon,Com_Netmon_Step,provided,void
p_netmon_GetState,Components::P_SW_Components::CommGateway::P10_SW_Arch_Public::netmon.p_netmon_GetState,If_COM_Netmon,Com_Netmon_GetState,provided,Com_Netmon_State_t*
p_acdc_Init,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_Init,If_CHG_Acdc,Chg_Acdc_Init,provided,void
p_acdc_GetMaxAmpsAc,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_GetMaxAmpsAc,If_CHG_Acdc,Chg_Acdc_GetMaxAmpsAc,provided,uint16_t
p_acdc_SetMaxAmpsAc,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_SetMaxAmpsAc,If_CHG_Acdc,Chg_Acdc_SetMaxAmpsAc,provided,void
p_acdc_GetMaxAmpsDc,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_GetMaxAmpsDc,If_CHG_Acdc,Chg_Acdc_GetMaxAmpsDc,provided,uint16_t
p_acdc_SetMaxAmpsDc,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_SetMaxAmpsDc,If_CHG_Acdc,Chg_Acdc_SetMaxAmpsDc,provided,void
p_acdc_GetTrimOffset,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_GetTrimOffset,If_CHG_Acdc,Chg_Acdc_GetTrimOffset,provided,uint16_t
p_acdc_SetTrimOffset,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_SetTrimOffset,If_CHG_Acdc,Chg_Acdc_SetTrimOffset,provided,void
p_acdc_ReadPlugState,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_ReadPlugState,If_CHG_Acdc,Chg_Acdc_ReadPlugState,provided,uint16_t
p_acdc_ReadGridVolt,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_ReadGridVolt,If_CHG_Acdc,Chg_Acdc_ReadGridVolt,provided,uint16_t
